"","id","amount_tsh","installer","longitude","latitude","basin","region","ward","population","public_meeting","scheme_management","permit","construction_year","extraction_type","management","payment_type","water_quality","quantity","source","waterpoint_type","status_group","year_recorded"
"9426",48040,0,1398,34.98732409,-4.54660257,1,19,348,1,2,9,2,2010,15,8,7,8,5,4,2,3,"2013"
"9427",48048,0,1598,30.98325949,-3.2824216,4,6,502,500,2,9,1,1991,4,8,7,7,3,9,3,3,"2013"
"9428",48051,0,1598,37.28661335,-3.24340616,6,7,700,1,1,9,2,1976,4,8,3,7,3,9,7,3,"2013"
"9429",48054,0,401,37.63704169,-3.22322924,6,7,588,1,2,1,2,1990,4,1,2,7,3,9,2,3,"2013"
"9430",48061,0,1808,34.83880289,-6.08964702,7,19,171,600,1,3,1,2010,1,8,7,7,3,8,5,3,"2013"
"9431",48071,0,1398,34.99274634,-4.5939192,1,19,348,1,2,9,2,1960,8,8,7,8,1,4,2,3,"2013"
"9432",48081,0,1398,34.87530454,-4.66380843,1,19,378,1,2,9,2,1980,8,8,7,7,3,4,2,3,"2013"
"9433",48088,50,507,39.73769806,-10.22481161,8,8,1318,1,1,9,1,1979,7,7,6,7,2,9,2,3,"2013"
"9434",48090,0,1398,34.98458646,-5.12285725,1,19,1671,1,2,9,2,1970,8,8,7,8,1,4,7,3,"2013"
"9435",48095,0,1598,33.03923808,-2.0152722,5,14,1442,1000,2,9,2,1978,10,8,3,7,3,3,3,3,"2011"
"9436",48110,200,217,35.17060895,-9.23831778,7,4,925,30,2,12,2,1996,4,11,2,7,1,7,2,3,"2011"
"9437",48127,100,118,39.25776535,-8.49792845,8,8,1967,430,1,3,2,2007,10,5,6,5,2,8,7,3,"2013"
"9438",48135,200,336,38.85127257,-6.58512942,9,15,2082,50,2,1,2,1988,8,8,2,7,2,7,2,3,"2011"
"9439",48146,0,512,39.55072001,-10.80454665,8,13,1566,630,2,11,2,1982,15,8,3,7,3,4,3,3,"2013"
"9440",48147,20,1519,39.17910768,-7.74624518,7,15,1804,1,2,9,2,2003,1,8,6,7,2,8,5,3,"2011"
"9441",48151,0,291,36.84565723,-3.33865809,6,1,1652,94,2,9,2,1998,4,8,7,7,3,9,2,3,"2013"
"9442",48155,0,83,34.57137279,-1.64534591,5,10,585,100,2,13,2,2011,4,12,7,7,2,9,2,3,"2013"
"9443",48160,50,571,36.52719415,-5.67981648,9,9,1924,1,2,11,2,2006,15,8,6,5,3,4,3,3,"2013"
"9444",48166,1000,721,37.82415753,-4.14227423,6,7,1503,210,2,10,2,2011,4,10,2,7,3,9,3,3,"2013"
"9445",48168,0,1398,35.88770137,-3.37710604,1,1,239,1,1,12,2,2000,4,11,3,7,3,9,2,3,"2013"
"9446",48173,0,434,36.6410923,-3.2659052,6,1,1759,150,2,9,2,1990,4,8,3,7,3,9,2,3,"2013"
"9447",48176,0,1598,30.72369363,-3.6257863,4,6,617,350,2,9,2,1988,10,8,7,7,2,4,7,3,"2013"
"9448",48178,0,2096,34.48343707,-1.35061562,5,10,1730,200,2,3,1,2009,1,8,7,7,2,4,5,3,"2012"
"9449",48181,500,434,34.6348419,-9.06856705,7,4,2038,56,2,12,2,1978,4,11,2,7,1,7,2,3,"2011"
"9450",48185,0,1398,34.94078754,-4.61538605,1,19,348,1,2,9,2,2000,10,8,7,8,1,8,7,3,"2013"
"9451",48186,0,1269,35.59970698,-10.67079107,8,17,1818,800,1,4,2,2006,5,2,4,7,1,8,5,3,"2013"
"9452",48188,250,349,30.21616661,-4.3395418,4,6,1713,560,2,10,2,2007,4,8,2,7,2,1,3,3,"2013"
"9453",48190,0,1824,30.40712316,-5.519954,4,16,1244,263,2,10,2,1983,10,9,3,7,2,2,5,3,"2013"
"9454",48191,0,2,39.40013688,-6.86838457,9,2,1921,88,2,9,1,1970,8,8,3,5,1,4,7,3,"2013"
"9455",48196,0,1924,39.1668608,-7.62930415,7,15,994,1,2,9,2,2005,8,8,3,7,2,4,3,3,"2011"
"9456",48197,0,349,35.67804627,-10.48524272,2,17,1373,250,2,13,2,1989,10,12,4,7,3,8,7,3,"2013"
"9457",48205,0,434,39.52621231,-9.05677483,8,8,1769,196,2,3,2,2002,9,8,3,5,3,8,5,3,"2013"
"9458",48206,30,957,39.8889042,-10.13358684,8,8,1524,1,1,9,1,2006,9,8,6,7,3,8,5,3,"2013"
"9459",48224,1000,434,35.30845995,-10.45739065,2,17,660,0,2,9,2,2009,4,8,1,7,1,7,2,3,"2013"
"9460",48226,1500,434,35.67203839,-10.20389466,2,17,268,0,2,9,2,1993,5,8,1,7,1,8,5,3,"2013"
"9461",48239,0,500,38.56155229,-11.23458135,8,13,1572,1,2,9,2,1978,10,8,3,4,1,8,7,3,"2013"
"9462",48249,0,1533,38.50356918,-10.16396881,8,8,868,229,2,9,1,1979,10,8,3,8,1,2,3,3,"2013"
"9463",48252,0,2,39.33593292,-6.89800141,9,2,596,90,2,7,1,2000,10,3,3,7,2,8,7,3,"2013"
"9464",48260,50,434,33.50909775,-2.15957961,5,10,1597,250,2,9,2,2008,4,8,6,7,2,3,3,3,"2013"
"9465",48263,0,434,30.62538521,-7.3682882,4,16,724,1,1,9,1,1988,10,7,3,7,2,8,5,3,"2011"
"9466",48265,50,83,39.24308573,-7.04059874,9,15,1949,330,2,9,1,2009,9,8,6,7,2,8,5,3,"2011"
"9467",48269,0,2105,37.93054163,-7.04581431,9,12,1977,330,2,9,2,1999,9,8,3,8,4,8,5,3,"2011"
"9468",48277,0,526,38.94476121,-10.8583893,8,13,191,1,2,9,2,1985,10,8,7,7,1,8,7,3,"2013"
"9469",48284,300,228,37.67444798,-3.62003521,6,7,1491,200,2,11,1,1972,4,10,2,7,3,7,2,3,"2013"
"9470",48301,0,1598,33.00176471,-2.04022293,5,14,1424,250,2,9,2,1982,10,8,3,7,3,3,2,3,"2011"
"9471",48302,0,434,33.23708567,-2.10392658,5,10,761,300,2,13,1,1998,10,12,4,7,3,8,7,3,"2013"
"9472",48303,250,434,30.21445353,-4.61837098,4,6,1439,450,2,10,2,1998,4,10,2,7,2,7,2,3,"2013"
"9473",48309,0,509,39.43155374,-10.54466814,8,13,885,500,2,11,2,1982,15,8,3,7,4,4,3,3,"2013"
"9474",48333,0,596,37.58322837,-3.15106498,6,7,739,1,2,1,2,2008,4,1,3,7,2,9,2,3,"2013"
"9475",48334,0,966,38.20907946,-4.80130152,6,21,1136,800,2,9,1,2007,9,8,3,7,2,8,5,3,"2011"
"9476",48336,50,1929,39.83526269,-10.30975663,8,13,774,300,2,9,2,1978,8,8,6,7,2,4,3,3,"2013"
"9477",48356,1000,1959,34.78030416,-9.49057282,7,4,2049,15,2,9,1,1996,15,8,2,7,2,9,2,3,"2011"
"9478",48362,200,434,36.67649836,-8.35380747,7,12,927,1,2,9,2,1999,16,8,2,7,3,8,5,3,"2011"
"9479",48365,1000,571,37.81505976,-4.3941138,6,7,1012,230,2,10,2,1975,4,8,2,7,3,9,2,3,"2013"
"9480",48370,30,622,38.40311748,-5.47988553,6,21,1588,300,2,9,2,2001,15,8,6,7,3,7,2,3,"2011"
"9481",48376,0,1598,37.5819363,-6.19332041,9,12,1940,1,2,9,2,1979,10,8,3,5,2,8,7,3,"2011"
"9482",48380,0,571,38.073685,-4.47577362,6,7,649,120,2,10,2,2006,9,8,3,7,2,8,7,3,"2013"
"9483",48385,600,1233,34.07204544,-1.12668773,5,10,1946,500,2,6,1,1985,15,8,2,7,2,3,2,3,"2012"
"9484",48390,0,434,36.66190504,-3.59727464,6,1,727,150,2,9,2,2000,4,8,7,7,2,9,2,3,"2013"
"9485",48395,0,213,38.50802828,-9.78647086,8,8,1238,350,2,9,2,1978,8,8,7,5,1,4,3,3,"2013"
"9486",48397,500,434,36.22857376,-8.20774224,7,12,1157,1000,2,3,2,1984,16,8,2,7,3,8,5,3,"2011"
"9487",48398,0,526,38.62406422,-10.76524143,8,13,1537,1,2,9,2,1985,10,8,7,5,1,8,7,3,"2013"
"9488",48399,0,2,39.37325944,-6.8656573,9,2,1255,250,2,7,1,1970,8,3,3,5,1,4,2,3,"2013"
"9489",48401,200,564,36.28278515,-7.35113771,7,4,996,150,2,9,2,1984,4,8,2,7,2,7,2,3,"2011"
"9490",48406,0,1398,36.31370434,-3.34472835,1,1,1876,1,1,9,2,2000,4,8,3,7,4,6,7,3,"2013"
"9491",48414,0,501,39.93673044,-10.2446385,8,13,1593,200,2,3,2,1985,10,8,7,7,3,8,7,3,"2013"
"9492",48417,0,1598,37.59889299,-6.14398951,9,12,1940,70,2,9,2,1988,15,8,3,7,2,4,2,3,"2011"
"9493",48419,0,1897,30.91322401,-3.31370622,4,6,502,1,2,9,1,2013,10,8,7,7,2,8,7,3,"2013"
"9494",48426,0,526,38.65513851,-10.66564964,8,13,1537,1,2,9,1,1984,10,8,7,5,1,8,7,3,"2013"
"9495",48428,200,1508,35.17723044,-9.21435981,7,4,925,40,2,9,2,1999,4,8,2,7,1,9,2,3,"2011"
"9496",48431,20,291,35.69472012,-3.80135531,1,9,973,235,2,9,2,2012,5,8,6,7,2,8,5,3,"2013"
"9497",48436,0,1398,34.84794612,-4.98148963,1,19,1428,1,2,9,2,1990,10,8,7,8,1,8,7,3,"2013"
"9498",48440,500,721,38.07583376,-4.46657906,6,7,649,120,2,10,2,2013,4,8,2,7,2,7,2,3,"2013"
"9499",48444,0,50,33.42564857,-2.10506164,5,10,603,900,1,13,1,1997,10,12,3,5,3,8,7,3,"2013"
"9500",48448,0,571,38.02292613,-9.55308189,8,8,1149,250,2,9,2,2006,10,8,7,7,1,8,7,3,"2013"
"9501",48451,500,434,34.64243884,-9.10618458,7,4,1184,35,2,12,2,1978,4,11,2,7,1,7,2,3,"2011"
"9502",48452,0,1113,37.95287146,-4.48061114,6,7,2070,230,2,10,2,2006,9,8,3,7,2,8,5,3,"2013"
"9503",48456,0,1398,34.85727954,-5.16517466,1,19,358,1,2,9,1,1990,10,8,7,8,1,8,7,3,"2013"
"9504",48459,0,2,39.09230542,-7.00666716,9,2,155,1200,2,5,1,2000,15,4,3,7,2,4,2,3,"2013"
"9505",48460,0,1598,36.9778733,-3.3585984,6,1,652,120,2,9,2,1965,4,8,7,7,3,7,2,3,"2013"
"9506",48465,0,1311,35.50534575,-3.0384581,1,1,1748,320,2,11,2,1965,4,10,3,7,3,9,2,3,"2013"
"9507",48468,20,528,36.96243084,-6.0675112,9,12,145,85,2,9,2,2010,4,8,6,7,2,9,2,3,"2011"
"9508",48482,0,2057,37.22196873,-5.54155245,1,9,855,1,2,9,2,2006,15,8,3,7,3,4,3,3,"2013"
"9509",48486,0,288,34.02389661,-9.36459069,2,4,716,0,2,12,1,1990,4,11,3,8,1,9,2,3,"2011"
"9510",48496,5000,396,30.40364283,-6.74141854,4,16,351,350,2,10,2,2012,10,9,1,7,2,4,2,3,"2013"
"9511",48498,0,434,31.66515775,-8.50625653,4,16,1502,50,2,9,2,1990,4,8,3,7,2,7,2,3,"2011"
"9512",48501,0,1598,32.92870834,-1.99429613,5,14,1436,200,2,9,2,1974,10,8,3,7,3,3,3,3,"2011"
"9513",48508,0,508,38.0979103,-9.32701931,8,8,1281,250,2,9,2,1987,10,8,7,7,1,8,7,3,"2013"
"9514",48512,200,434,36.7230405,-8.65638958,7,12,2057,219,2,11,2,1985,4,8,2,7,1,7,2,3,"2011"
"9515",48515,50,317,34.33504898,-4.38940637,1,19,2009,235,2,12,2,2006,15,11,6,7,2,4,3,3,"2013"
"9516",48519,0,526,38.94556067,-10.85071792,8,13,1569,1,2,9,2,1987,10,8,7,7,1,8,7,3,"2013"
"9517",48520,50,622,38.3172368,-5.73323835,6,21,1260,1000,2,9,2,1982,15,8,6,7,4,4,2,3,"2011"
"9518",48527,0,434,37.50598311,-3.28874583,6,7,1075,1,1,9,2,1972,4,8,3,7,2,9,7,3,"2013"
"9519",48528,0,434,30.90475149,-5.10070113,4,6,1197,1050,2,9,2,2010,10,8,7,7,2,8,7,3,"2013"
"9520",48536,200,1254,36.98204213,-6.14039791,9,12,1045,800,2,9,2,2006,7,8,6,5,3,4,2,3,"2011"
"9521",48537,20,1252,37.30259906,-3.35122017,6,7,540,8,2,10,2,2008,4,9,6,8,1,9,2,3,"2013"
"9522",48542,0,571,34.46469092,-2.06632076,5,10,1577,50,1,4,2,1978,8,2,3,5,2,4,3,3,"2012"
"9523",48543,0,213,34.63833116,-9.97671389,2,4,886,18,1,9,1,2001,4,8,3,7,1,9,2,3,"2011"
"9524",48545,0,349,34.61726592,-11.03326898,2,17,644,50,2,9,2,1992,4,8,7,7,1,9,2,3,"2013"
"9525",48548,500,434,36.71186034,-8.88879748,7,12,1801,100,2,11,2,1996,4,12,2,7,1,7,2,3,"2011"
"9526",48552,0,814,37.55569141,-6.48459065,9,12,1448,1,2,9,2,2007,15,8,3,7,3,4,2,3,"2011"
"9527",48566,0,593,34.75355589,-1.83207806,5,10,746,1,2,11,2,2005,1,10,3,5,3,4,5,3,"2012"
"9528",48568,150,434,29.77838341,-4.96209806,4,6,1904,145,2,13,2,1984,4,8,2,7,2,7,3,3,"2013"
"9529",48571,100,1233,34.10009778,-1.20311792,5,10,1266,400,2,6,1,1993,15,8,6,7,2,3,3,3,"2012"
"9530",48572,1000,434,35.77677807,-4.01773424,1,9,990,113,2,13,2,2011,1,12,2,7,1,4,5,3,"2013"
"9531",48578,500,434,37.30588069,-3.58305938,6,9,1376,200,2,9,2,1977,4,8,2,7,3,9,2,3,"2013"
"9532",48581,0,434,31.85463436,-8.10942944,3,16,1854,200,2,9,2,1980,4,8,3,7,2,7,7,3,"2011"
"9533",48585,0,2,39.17740319,-6.97410846,9,2,1378,1,2,6,1,2010,10,5,7,7,2,4,7,3,"2013"
"9534",48595,20,1303,37.98771554,-5.38642834,6,21,155,60,2,9,1,2007,15,8,6,7,2,1,3,3,"2011"
"9535",48605,0,1824,30.33764371,-5.52777942,4,16,1244,100,2,10,2,1981,10,9,3,7,2,2,5,3,"2013"
"9536",48610,0,868,37.58781393,-3.40164207,6,7,1026,1,2,1,2,2004,15,1,2,7,2,4,2,3,"2013"
"9537",48611,1000,434,30.29561667,-4.99567213,4,6,2047,300,2,9,2,1990,10,8,1,7,1,4,7,3,"2013"
"9538",48615,30,402,39.28546009,-10.3171602,8,8,1725,65,1,12,1,2010,4,11,6,7,3,7,3,3,"2013"
"9539",48618,10,411,35.48998703,-4.2443618,1,9,214,203,2,11,2,2000,4,10,6,7,3,9,2,3,"2013"
"9540",48621,3000,2025,35.08551612,-9.87884452,2,4,1128,152,2,9,1,2007,4,8,2,7,1,9,2,3,"2011"
"9541",48630,2000,348,34.51800088,-9.77488255,2,4,1293,80,2,9,1,1988,4,8,1,7,1,9,2,3,"2011"
"9542",48636,0,1069,34.39708036,-1.31727875,5,10,1978,120,1,3,2,1998,1,7,7,7,2,8,5,3,"2012"
"9543",48641,0,434,39.21596452,-8.28552521,7,8,706,325,2,3,2,1985,10,8,3,5,2,8,7,3,"2013"
"9544",48655,0,434,38.10828598,-4.49413846,6,7,1594,120,2,10,2,2010,15,8,3,5,2,4,2,3,"2013"
"9545",48656,0,38,36.87365346,-3.32691043,6,1,1005,130,2,9,2,2002,4,8,7,2,3,9,2,3,"2013"
"9546",48657,0,298,35.48493532,-7.41870113,7,4,376,1,2,9,2,1995,4,8,3,7,1,9,2,3,"2011"
"9547",48664,0,1398,34.73055855,-4.57195663,1,19,1994,1,2,9,1,2010,8,8,7,8,5,4,2,3,"2013"
"9548",48667,0,1598,37.43073275,-6.91877402,9,12,1187,200,2,9,2,1977,4,8,3,7,2,4,2,3,"2011"
"9549",48669,0,1722,36.86775649,-7.93875323,7,12,609,250,2,3,2,2001,10,8,3,7,3,8,5,3,"2011"
"9550",48670,0,434,37.77568527,-7.23515815,9,12,798,150,2,9,2,2006,4,8,4,8,3,7,2,3,"2011"
"9551",48676,0,228,37.68239325,-3.64393359,6,7,636,260,2,3,1,1982,4,7,3,7,3,7,7,3,"2013"
"9552",48683,500,402,39.54972804,-10.39238516,8,8,1525,129,1,9,1,1978,7,8,6,7,2,9,2,3,"2013"
"9553",48684,0,349,35.72205369,-10.501615,2,17,1373,400,2,13,1,1989,10,12,4,7,2,8,7,3,"2013"
"9554",48691,0,83,39.16016571,-7.0259806,9,15,1949,207,2,9,1,2010,10,8,3,7,1,8,7,3,"2011"
"9555",48707,0,434,38.65857695,-5.81009063,6,21,825,15,1,9,1,2008,15,8,3,5,3,4,2,3,"2011"
"9556",48709,20,622,38.29943743,-5.37113371,6,21,1906,700,2,9,2,2000,15,8,6,7,2,7,2,3,"2011"
"9557",48723,1000,1160,34.49182325,-5.76585184,7,19,393,1500,2,9,1,1985,18,8,2,7,3,4,2,3,"2013"
"9558",48727,0,434,32.06402767,-8.68514407,3,16,1209,23,2,9,1,1986,5,8,3,7,2,4,5,3,"2011"
"9559",48732,20,683,34.37544754,-5.76208089,1,19,437,250,2,9,1,1978,8,8,6,5,2,4,3,3,"2013"
"9560",48741,500,228,37.59532493,-3.74974927,6,7,854,60,2,11,2,1972,4,10,2,7,3,9,7,3,"2013"
"9561",48744,0,1398,34.86369773,-4.7801365,1,19,713,1,2,9,2,1980,10,8,7,8,1,8,7,3,"2013"
"9562",48748,0,683,34.96665794,-5.83098834,1,19,671,250,2,9,1,1974,8,8,7,7,2,4,3,3,"2013"
"9563",48749,500,1598,29.65572994,-4.81402215,4,6,487,800,2,9,2,1985,4,8,2,7,3,7,3,3,"2013"
"9564",48753,0,683,35.07349424,-5.86269478,1,19,174,450,2,9,1,1974,15,8,3,7,2,4,3,3,"2013"
"9565",48755,0,434,37.50011789,-3.29214971,6,7,665,1,1,4,2,1972,4,2,3,7,3,7,7,3,"2013"
"9566",48771,0,1824,30.77392401,-3.51986053,4,6,1242,500,2,9,1,2008,5,8,7,7,2,4,5,3,"2013"
"9567",48776,0,434,38.77184701,-5.06044011,6,21,1246,200,2,9,1,1999,4,8,3,7,4,9,2,3,"2011"
"9568",48780,50,434,36.68289986,-3.35548719,6,1,727,200,2,9,2,2000,4,8,6,7,3,9,2,3,"2013"
"9569",48784,0,1398,35.08498,-5.27941717,1,19,1058,1,2,9,1,1980,8,8,7,8,1,4,2,3,"2013"
"9570",48786,0,1398,35.86371336,-3.33719174,1,1,239,1,1,12,2,2000,4,11,3,7,2,9,2,3,"2013"
"9571",48788,0,434,35.79829785,-10.7199403,8,17,1119,475,2,9,2,1983,4,8,3,7,1,7,2,3,"2013"
"9572",48789,0,349,35.71911345,-10.50777835,2,17,1373,1000,2,13,1,1989,16,8,4,7,3,8,5,3,"2013"
"9573",48818,0,647,34.31399987,-1.91138172,5,10,1797,275,2,13,2,1996,9,12,3,7,4,8,5,3,"2013"
"9574",48819,0,434,34.03417978,-1.89846238,5,10,1719,300,2,13,1,1989,10,12,7,5,2,8,7,3,"2012"
"9575",48821,50,407,38.55753988,-10.21612172,8,8,1549,220,2,9,1,2009,8,8,6,6,1,4,3,3,"2013"
"9576",48825,200,434,29.65340571,-4.76740128,4,6,487,160,2,9,2,1984,4,8,2,7,3,9,2,3,"2013"
"9577",48827,0,1598,30.90140127,-2.96157828,4,6,1717,350,2,9,1,1988,4,8,7,7,2,9,3,3,"2013"
"9578",48837,50,434,36.66574806,-3.34032172,6,1,727,200,2,9,2,2000,4,8,6,7,3,9,2,3,"2013"
"9579",48842,0,509,39.53529674,-10.89667688,8,13,1321,360,2,11,2,1982,15,8,3,7,1,4,3,3,"2013"
"9580",48851,0,596,37.55615685,-2.98297809,1,7,1956,1,2,1,2,2000,4,1,2,7,3,9,3,3,"2013"
"9581",48853,20,1598,37.44305692,-6.3036159,9,12,1448,1,2,9,2,1974,4,8,6,7,3,7,2,3,"2011"
"9582",48862,0,1315,35.93976382,-2.30895339,1,1,1781,150,2,9,2,2006,4,8,3,7,3,9,2,3,"2013"
"9583",48881,10,944,39.31980468,-10.83822635,8,13,1552,400,2,9,1,1997,4,12,6,7,3,9,7,3,"2013"
"9584",48885,500,434,36.8607087,-8.98163991,7,12,1162,1,2,3,2,1993,10,8,2,7,3,8,7,3,"2011"
"9585",48890,0,1598,32.96920184,-2.0848919,5,14,314,200,2,9,2,1982,10,8,3,7,3,3,3,3,"2011"
"9586",48899,50,434,33.45087424,-2.14920489,5,10,603,500,2,9,2,1978,4,8,6,7,2,3,3,3,"2013"
"9587",48912,0,2108,38.41605039,-11.02498185,8,13,185,1,2,9,2,2010,10,8,3,7,2,4,7,3,"2013"
"9588",48919,0,577,38.67642639,-10.15486629,8,8,719,95,2,9,1,2010,10,8,5,7,4,6,7,3,"2013"
"9589",48924,0,349,37.36960462,-11.51493668,8,17,912,1,2,9,1,1987,16,8,4,7,2,4,5,3,"2013"
"9590",48930,0,647,33.91115823,-1.4405621,5,10,801,250,1,9,1,1978,15,8,3,7,2,3,3,3,"2012"
"9591",48933,200,888,37.91226132,-4.50671737,6,7,278,150,2,10,2,2010,4,8,2,7,2,9,2,3,"2013"
"9592",48941,0,1398,34.58875923,-4.7329627,1,19,1877,1,2,9,2,1990,10,8,7,8,1,8,7,3,"2013"
"9593",48942,0,1269,35.56341508,-10.668397,8,17,1818,0,1,4,2,1993,9,2,4,7,1,8,5,3,"2013"
"9594",48943,0,434,35.30634929,-10.70875786,8,17,971,0,2,9,2,1996,10,8,4,7,1,8,7,3,"2013"
"9595",48949,50,2,39.19168638,-6.89321164,9,2,783,200,2,13,1,2000,15,12,6,7,2,4,2,3,"2013"
"9596",48956,100,288,34.02579025,-9.27334529,2,4,389,0,2,12,1,1989,4,11,2,7,2,9,2,3,"2011"
"9597",48958,0,434,36.26915962,-8.92154236,7,12,1914,1,1,3,2,1994,4,7,7,8,5,7,2,3,"2011"
"9598",48969,0,2,39.43413663,-7.0994868,9,2,1780,140,2,9,1,1980,8,8,3,5,1,4,7,3,"2013"
"9599",48974,0,2128,38.56821174,-6.06733328,9,15,1259,200,2,9,1,1994,10,8,3,5,3,8,7,3,"2011"
"9600",48982,500,1598,29.66096787,-4.8186482,4,6,487,1500,2,9,2,1985,4,8,2,7,4,7,3,3,"2013"
"9601",48986,0,370,38.7134033,-6.94812249,9,15,1519,1000,2,9,1,1978,4,8,3,7,3,7,2,3,"2011"
"9602",49011,0,1633,35.80226638,-10.7060478,8,17,1119,0,2,9,2,2007,10,8,3,7,1,8,7,3,"2013"
"9603",49013,0,434,39.10442499,-8.48385609,7,8,1232,325,2,3,2,1985,10,8,3,7,2,8,7,3,"2013"
"9604",49014,0,622,38.51247638,-5.59760415,6,21,1195,100,2,9,2,2003,15,8,3,7,3,7,3,3,"2011"
"9605",49018,0,402,38.74206508,-7.05580296,9,15,813,1,2,9,1,1986,4,8,3,7,2,9,2,3,"2011"
"9606",49019,500,1959,34.79862971,-9.47644953,7,4,2049,40,2,9,1,2003,15,8,2,7,2,7,2,3,"2011"
"9607",49021,0,434,31.82471655,-8.39088026,3,16,1352,230,2,9,1,1992,10,8,3,7,1,8,7,3,"2011"
"9608",49022,50,82,39.99314341,-10.72271412,8,13,730,1200,2,9,2,2011,8,8,6,7,3,4,3,3,"2013"
"9609",49023,10,1338,31.62678327,-7.9803365,4,16,1752,5560,1,4,2,1982,4,2,6,7,1,7,2,3,"2013"
"9610",49033,0,291,36.87195676,-3.13660181,1,1,1606,130,2,9,2,2008,4,12,7,7,3,9,3,3,"2013"
"9611",49036,0,402,37.61416779,-3.82796044,6,7,854,180,2,9,1,2008,4,8,3,7,3,9,2,3,"2013"
"9612",49040,0,2116,36.79954666,-3.17250677,1,1,1606,120,2,9,2,2007,4,12,7,7,3,9,2,3,"2013"
"9613",49049,0,1462,39.01509486,-6.77122349,9,15,1002,1,2,6,2,2006,9,5,4,5,2,8,5,3,"2011"
"9614",49052,0,434,36.82412801,-8.91309501,7,12,1501,50,2,9,2,2008,16,8,3,7,2,8,5,3,"2011"
"9615",49054,0,434,35.51466701,-10.74337907,8,17,1348,250,2,9,2,1993,5,8,4,7,1,8,5,3,"2013"
"9616",49060,0,434,39.47553702,-9.52165666,8,8,726,630,2,3,2,2012,5,2,3,7,1,8,5,3,"2013"
"9617",49065,0,557,36.96684067,-6.05780153,9,12,145,50,2,9,2,1974,4,8,3,7,2,9,2,3,"2011"
"9618",49068,0,572,38.17946823,-10.89840159,8,13,862,88,2,9,2,2009,5,8,3,7,2,4,5,3,"2013"
"9619",49069,1000,429,37.14059343,-6.14366595,9,12,24,612,2,9,2,1979,10,8,1,5,3,8,7,3,"2011"
"9620",49073,0,434,34.6569109,-10.45526801,2,4,1097,30,2,9,1,1984,4,8,3,7,2,9,2,3,"2011"
"9621",49075,0,1535,39.070966,-10.55219409,8,13,175,230,2,9,1,1978,15,8,3,7,2,9,3,3,"2013"
"9622",49081,0,944,39.10069726,-10.79407896,8,13,1276,1,2,9,1,1980,4,8,7,7,1,9,3,3,"2013"
"9623",49086,30,1686,36.97739431,-3.55900308,6,9,1190,300,2,10,2,2000,15,9,6,7,2,4,7,3,"2013"
"9624",49112,0,429,38.83846792,-6.34561637,9,15,986,450,2,9,1,2009,9,8,3,5,2,8,5,3,"2011"
"9625",49116,0,434,33.81381973,-1.95336368,5,10,473,300,2,13,1,1986,10,12,7,5,2,8,7,3,"2012"
"9626",49118,50,2,39.15916056,-6.73881467,9,2,259,364,2,9,1,1970,15,8,6,7,1,7,2,3,"2013"
"9627",49121,0,396,30.74924601,-6.4881051,3,16,575,1000,2,9,2,1994,10,8,3,1,1,2,7,3,"2013"
"9628",49126,0,2,39.11366243,-6.99655691,9,2,155,200,2,13,1,2000,10,12,3,7,2,8,7,3,"2013"
"9629",49128,0,868,37.55598944,-3.42415317,6,7,1026,1,2,1,2,2004,15,1,2,7,2,4,2,3,"2013"
"9630",49130,0,434,37.59790872,-6.90563824,9,12,1520,200,2,9,2,1981,10,8,3,7,2,8,7,3,"2011"
"9631",49140,50,1398,34.90067152,-4.55123249,1,19,1022,1,2,9,2,2000,15,8,6,7,3,4,2,3,"2013"
"9632",49149,0,38,36.93660713,-3.34736336,6,1,652,120,2,9,2,2003,4,8,7,7,3,7,2,3,"2013"
"9633",49164,100,560,34.80079495,-5.62056104,1,19,1066,500,2,9,2,2008,8,8,6,7,2,4,3,3,"2013"
"9634",49167,0,429,38.89141338,-6.44554101,9,15,986,250,2,4,1,2009,10,2,3,7,2,8,5,3,"2011"
"9635",49168,0,628,36.88975834,-3.36822433,6,1,1005,130,2,9,2,2009,7,8,7,7,3,7,2,3,"2013"
"9636",49172,250,1830,30.59698831,-4.50071771,4,6,484,950,2,10,1,2009,5,8,2,5,2,4,5,3,"2013"
"9637",49180,0,389,35.79955114,-8.79173429,7,12,1298,400,2,3,2,1997,4,8,3,7,3,8,5,3,"2011"
"9638",49181,0,937,37.07241747,-3.18381727,6,7,1897,1,2,11,2,2002,4,10,2,7,2,9,2,3,"2013"
"9639",49183,0,434,30.41330385,-3.80233784,4,6,810,160,2,9,1,2010,4,8,7,7,4,9,2,3,"2013"
"9640",49189,0,536,39.60214664,-9.77566731,8,8,1178,325,1,9,1,2007,5,8,3,5,3,4,5,3,"2013"
"9641",49190,0,241,38.24335293,-4.640643,6,21,1893,1,2,9,2,1998,4,8,3,7,2,9,2,3,"2011"
"9642",49195,0,2,39.06540729,-6.66272741,9,2,98,3236,2,1,1,2010,15,1,3,7,2,4,2,3,"2013"
"9643",49201,50,434,35.83461381,-10.29785855,2,17,767,290,2,13,1,1998,10,12,6,7,2,8,7,3,"2013"
"9644",49215,2000,348,36.11773861,-7.48400784,7,4,384,450,2,9,2,1980,4,8,1,7,2,7,2,3,"2011"
"9645",49217,25,1505,37.56187327,-4.18291435,6,7,1835,100,2,10,2,2011,18,9,6,7,2,4,3,3,"2013"
